Project_ID,loc,category,apiName,contextInfo,severity
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSimulation/Editor/InputPlaybackService.cs:138:30:138:35,Callback Definition,Update,Class: InputPlaybackService,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSimulation/Editor/InputSimulationWindow.cs:107:22:107:26,Callback Definition,OnGUI,Class: InputSimulationWindow,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSimulation/Editor/InputSimulationService.cs:248:30:248:35,Callback Definition,Update,Class: InputSimulationService,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSimulation/Editor/InputSimulationService.cs:305:30:305:39,Callback Definition,LateUpdate,Class: InputSimulationService,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSimulation/Editor/MixedRealityInputSimulationProfileInspector.cs:65:33:65:40,Callback Definition,OnEnable,Class: MixedRealityInputSimulationProfileInspector,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/BaseNearInteractionTouchable.cs:41:32:41:41,Callback Definition,OnValidate,Class: BaseNearInteractionTouchable,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/BaseNearInteractionTouchable.cs:67:33:67:42,Callback Definition,OnValidate,Class: ColliderNearInteractionTouchable,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/DefaultRaycastProvider.cs:58:20:58:68,VR Raycast/Cast,Raycast,Physics Query,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/Editor/MixedRealityCanvasInspector.cs:78:14:78:21,Callback Definition,OnEnable,Class: MixedRealityCanvasInspector,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/Editor/MixedRealityCanvasInspector.cs:138:14:138:22,Callback Definition,OnDisable,Class: MixedRealityCanvasInspector,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/InputSystemGlobalHandlerListener.cs:18:32:18:39,Callback Definition,OnEnable,Class: InputSystemGlobalHandlerListener,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/InputSystemGlobalHandlerListener.cs:31:38:31:42,Callback Definition,Start,Class: InputSystemGlobalHandlerListener,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/InputSystemGlobalHandlerListener.cs:48:32:48:40,Callback Definition,OnDisable,Class: InputSystemGlobalHandlerListener,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/Editor/MixedRealityCanvasInspector.cs:185:60:185:117,Reflection/Dynamic Call,Invoke (Generic),Target: Type Argument,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/Editor/MixedRealityCanvasInspector.cs:186:80:186:127,Reflection/Dynamic Call,Invoke (Generic),Target: Type Argument,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/Editor/MixedRealityCanvasInspector.cs:205:21:205:153,Reflection/Dynamic Call,Invoke (Generic),Target: Type Argument,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/Editor/MixedRealityCanvasInspector.cs:222:17:222:129,Reflection/Dynamic Call,Invoke (Generic),Target: Type Argument,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/Editor/MixedRealityCanvasInspector.cs:265:21:265:133,Reflection/Dynamic Call,Invoke (Generic),Target: Type Argument,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/InputSystemGlobalListener.cs:21:32:21:39,Callback Definition,OnEnable,Class: InputSystemGlobalListener,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/InputSystemGlobalListener.cs:31:38:31:42,Callback Definition,Start,Class: InputSystemGlobalListener,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/InputSystemGlobalListener.cs:50:32:50:40,Callback Definition,OnDisable,Class: InputSystemGlobalListener,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/GazeProvider.cs:306:22:306:31,Callback Definition,OnValidate,Class: GazeProvider,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/GazeProvider.cs:316:33:316:40,Callback Definition,OnEnable,Class: GazeProvider,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/GazeProvider.cs:328:39:328:43,Callback Definition,Start,Class: GazeProvider,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/GazeProvider.cs:349:22:349:27,Callback Definition,Update,Class: GazeProvider,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/GazeProvider.cs:365:22:365:31,Callback Definition,LateUpdate,Class: GazeProvider,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/GazeProvider.cs:404:33:404:41,Callback Definition,OnDisable,Class: GazeProvider,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/FocusProvider.cs:530:30:530:35,Callback Definition,Update,Class: FocusProvider,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/MixedRealityInputModule.cs:53:21:53:64,Yield Expression,yield return,Type: IMixedRealityPointer,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/FocusProvider.cs:522:17:522:48,Reflection/Dynamic Call,Destroy (Generic),Target: Type Argument,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/FocusProvider.cs:526:13:526:26,Reflection/Dynamic Call,Destroy (Generic),Target: Type Argument,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/NearInteractionGrabbable.cs:25:14:25:21,Callback Definition,OnEnable,Class: NearInteractionGrabbable,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/NearInteractionTouchable.cs:105:33:105:42,Callback Definition,OnValidate,Class: NearInteractionTouchable,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/NearInteractionTouchable.cs:131:14:131:21,Callback Definition,OnEnable,Class: NearInteractionTouchable,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/FocusProvider.cs:1126:29:1126:136,VR Raycast/Cast,Raycast,Physics Query,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/FocusProvider.cs:1136:29:1136:165,VR Raycast/Cast,SphereCast,Physics Query,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/NearInteractionTouchableVolume.cs:45:33:45:42,Callback Definition,OnValidate,Class: NearInteractionTouchableVolume,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/NearInteractionTouchableUnityUI.cs:52:24:52:31,Callback Definition,OnEnable,Class: NearInteractionTouchableUnityUI,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/NearInteractionTouchableUnityUI.cs:57:24:57:32,Callback Definition,OnDisable,Class: NearInteractionTouchableUnityUI,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/Utilities/CanvasUtility.cs:36:22:36:26,Callback Definition,Start,Class: CanvasUtility,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/MixedRealityInputSystem.cs:310:21:310:65,Reflection/Dynamic Call,Destroy (Generic),Target: Type Argument,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/MixedRealityInputSystem.cs:351:13:351:26,Reflection/Dynamic Call,Destroy (Generic),Target: Type Argument,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/InputSystem/Utilities/ScaleMeshEffect.cs:24:33:24:37,Callback Definition,Awake,Class: ScaleMeshEffect,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/SceneSystem/MixedRealitySceneSystem.cs:206:30:206:35,Callback Definition,Update,Class: MixedRealitySceneSystem,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/TeleportSystem/MixedRealityTeleportSystem.cs:92:13:92:26,Reflection/Dynamic Call,Destroy (Generic),Target: Type Argument,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/SpatialAwarenessSystem/MixedRealitySpatialAwarenessSystem.cs:155:13:155:26,Reflection/Dynamic Call,Destroy (Generic),Target: Type Argument,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Services/SceneSystem/MixedRealitySceneSystem.cs:879:17:879:49,Yield Expression,yield return,Type: <unknown type>,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Staging/UnityAR/Editor/UnityARCameraSettingsProfileInspector.cs:22:33:22:40,Callback Definition,OnEnable,Class: UnityARCameraSettingsProfileInspector,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Tools/ExtensionServiceCreator/ExtensionServiceWizard.cs:58:22:58:29,Callback Definition,OnEnable,Class: ExtensionServiceWizard,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Tools/ExtensionServiceCreator/ExtensionServiceWizard.cs:69:22:69:26,Callback Definition,OnGUI,Class: ExtensionServiceWizard,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Tools/DependencyWindow/DependencyWindow.cs:86:22:86:26,Callback Definition,OnGUI,Class: DependencyWindow,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Tools/OptimizeWindow/MixedRealityOptimizeWindow.cs:114:22:114:26,Callback Definition,OnGUI,Class: MixedRealityOptimizeWindow,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Tools/RuntimeTools/Inspectors/DisplayInputResultInspector.cs:21:22:21:29,Callback Definition,OnEnable,Class: DisplayInputResultInspector,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Tools/RuntimeTools/Tools/ControllerMappingTool/DisplayInputResult.cs:52:22:52:31,Callback Definition,OnValidate,Class: DisplayInputResult,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Tools/RuntimeTools/Tools/ControllerMappingTool/DisplayInputResult.cs:75:22:75:27,Callback Definition,Update,Class: DisplayInputResult,info
microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_629e3b00b184d617bf6cd6c47ec280ee3f388816_pre/_code_subset/Assets/MixedRealityToolkit.Tools/TextureCombinerWindow/TextureCombinerWindow.cs:59:22:59:26,Callback Definition,OnGUI,Class: TextureCombinerWindow,info
microsoft_MixedRealityToolkit-Unity_3fa05183d1811aa5fee1dcf8d882991ce23b4084_pre,"System.Private.CoreLib, Version=9.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e",Callback Definition,Start,Class: Task,info
microsoft_MixedRealityToolkit-Unity_3fa05183d1811aa5fee1dcf8d882991ce23b4084_pre,"System.Private.CoreLib, Version=9.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e",Callback Definition,Start,Class: Stopwatch,info
microsoft_MixedRealityToolkit-Unity_3fa05183d1811aa5fee1dcf8d882991ce23b4084_pre,"System.Private.CoreLib, Version=9.0.0.0, Culture=neutral, PublicKeyToken=7cec85d7bea7798e",Callback Definition,Start,Class: Thread,info
microsoft_MixedRealityToolkit-Unity_3fa05183d1811aa5fee1dcf8d882991ce23b4084_pre,"Mono.Posix.NETStandard, Version=1.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51",Callback Definition,Start,Class: UnixListener,info
microsoft_MixedRealityToolkit-Unity_3fa05183d1811aa5fee1dcf8d882991ce23b4084_pre,"System.ComponentModel.TypeConverter, Version=9.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a",Callback Definition,Start,Class: Timer,info
microsoft_MixedRealityToolkit-Unity_3fa05183d1811aa5fee1dcf8d882991ce23b4084_pre,"System.Diagnostics.DiagnosticSource, Version=9.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51",Callback Definition,Start,Class: MeterListener,info
microsoft_MixedRealityToolkit-Unity_3fa05183d1811aa5fee1dcf8d882991ce23b4084_pre,"System.Diagnostics.DiagnosticSource, Version=9.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51",Callback Definition,Start,Class: Activity,info
microsoft_MixedRealityToolkit-Unity_3fa05183d1811aa5fee1dcf8d882991ce23b4084_pre,"System.Diagnostics.Process, Version=9.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a",Callback Definition,Start,Class: Process,info
microsoft_MixedRealityToolkit-Unity_3fa05183d1811aa5fee1dcf8d882991ce23b4084_pre,"System.Net.HttpListener, Version=9.0.0.0, Culture=neutral, PublicKeyToken=cc7b13ffcd2ddd51",Callback Definition,Start,Class: HttpListener,info
microsoft_MixedRealityToolkit-Unity_3fa05183d1811aa5fee1dcf8d882991ce23b4084_pre,"System.Net.Sockets, Version=9.0.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a",Callback Definition,Start,Class: TcpListener,info
microsoft_MixedRealityToolkit-Unity_3fa05183d1811aa5fee1dcf8d882991ce23b4084_pre,E:/1_my_project/dataset/vulnerability_dataset/CWE-465/Null Pointer/microsoft_MixedRealityToolkit-Unity_3fa05183d1811aa5fee1dcf8d882991ce23b4084_pre/_code_subset/Assets/MixedRealityToolkit/Definitions/Devices/MixedRealityControllerMappingProfile.cs:217:29:217:80,Reflection/Dynamic Call,Find (Generic),Target: Type Argument,info
